 1.3901652
 1.44894953
 1.52530594
 1.60922306
 1.69415222
 1.77579418
 1.85088546
 1.91693135
 1.97262364
 2.01805414
 2.05423387
 2.08254634
 2.10429523
 2.1204907
 2.13199333
 2.13979656
 2.14477849
 2.14715651
 2.14669105
 2.14341033
 2.1379804
 2.13155025
 2.12560223
 2.12182767
 2.12205352
 2.12795572
 2.14068519
 2.16082656
 2.1886493
 2.22430642
 2.26783089
 2.31868019
 2.37527578
 2.43586548
 2.49972776
 2.5674094
 2.64023952
 2.71942362
 2.80514758
 2.89651248
 2.99191544
 3.08915851
 3.18577148
 3.27974201
 3.36970493
 3.4544028
 3.53295395
 3.60570989
 3.67400448
 3.73860134
 3.79892114
 3.8544367
 3.90613785
 3.95652889
 4.00837258
 4.06169918
 4.11202628
 4.15327694
 4.18082436
 4.19264651
 4.1898709
 4.17640695
 4.15694023
 4.13492277
 4.11256533
 4.09143123
 4.07235393
 4.05373721
 4.03137878
 4.00251507
 3.96895963
 3.93680168
 3.91244524
 3.89905257
 3.89797826
 3.91048403
 3.93792216
 3.98080823
 4.03644955
 4.09817241
 4.15829076
 4.21128513
 4.25542652
 4.29186741
 4.32101353
 4.34152048
 4.35367295
 4.36123304
 4.36998518
 4.38438868
 4.4050831
 4.42994331
 4.45633629
 4.48242352
 4.50718397
 4.52833122
 4.54180182
 4.54531102
 4.54031828
 4.53084332
 4.52146695
 4.51561698
 4.51455837
 4.51843924
 4.52693854
 4.539167
 4.55342907
 4.56582373
 4.57090772
 4.56555531
 4.55023908
 4.52784848
 4.50107986
 4.47118768
 4.44056772
 4.41317246
 4.39210091
 4.37841379
 4.3719831
 4.37334063
 4.38458268
 4.40630867
 4.43582095
 4.47004982
 4.50779205
 4.54929474
 4.59439917
 4.64161584
 4.68908767
 4.73555825
 4.78024436
 4.82180969
 4.85696233
 4.88100251
 4.89095181
 4.88773052
 4.87499424
 4.85668843
 4.836548
 4.81828626
 4.80541451
 4.80054252
 4.80537131
 4.82105343
 4.846495
 4.87809073
 4.91125831
 4.94149119
 4.96441214
 4.97651698
 4.97697535
 4.96797098
 4.95265913
 4.93295304
 4.9109859
 4.89025982
 4.87364205
 4.86118615
 4.85086651
 4.8411211
 4.83126733
 4.82122673
 4.8114947
 4.80305011
 4.79747909
 4.79600952
 4.79900469
 4.80667081
 4.81899352
 4.83573455
 4.85568164
 4.87493621
 4.888748
 4.8948419
 4.89431974
 4.89013248
 4.88493715
 4.88115492
 4.88092811
 4.8853416
 4.89440997
 4.90807878
 4.92626246
 4.94646595
 4.96382001
 4.97413274
 4.97701439
 4.97466075
 4.96684402
 4.95286637
 4.93525324
 4.91892869
 4.90764665
 4.90137812
 4.8975037
 4.89278983
 4.8848912
 4.87309527
 4.85633828
 4.83204846
 4.79931481
 4.76090701
 4.722364
 4.68945297
 4.66573956
 4.65204362
 4.64809261
 4.65397049
 4.66979535
 4.69345214
 4.71995238
 4.74491456
 4.76783114
 4.79034849
 4.81149498
 4.82956313
 4.84486665
 4.85932294
 4.87512746
 4.89272096
 4.90993812
 4.92307797
 4.92902846
 4.92705603
 4.91808705
 4.90288488
 4.88250975
 4.85925816
 4.83662039
 4.81840056
 4.80721612
 4.80385911
 4.80669659
 4.81189487
 4.81564862
 4.81615664
 4.81263516
 4.80390979
 4.78975763
 4.77241301
 4.75642126
 4.74646099
 4.74526288
 4.7533931
 4.76954911
 4.79131844
 4.81620123
 4.84158184
 4.86314028
 4.87515218
